archivo,A,a,b,N,r2,i_ab
PF03464_rangos.dat,0.889947,0.444486,-0.120986,19,0.913869
PF03485_rangos.dat,1.804437,0.972916,-0.185856,32,0.954850
PF03647_rangos.dat,1.238345,0.858916,-0.022212,14,0.905621
PF03661_rangos.dat,0.703039,0.349297,-0.001784,16,0.879617
PF03732_rangos.dat,1.201975,0.757433,-0.145395,15,0.942758
PF03770_rangos.dat,1.650144,0.815521,0.188580,78,0.947555
PF03803_rangos.dat,0.301030,0.000000,-0.000000,6,-Inf
PF03810_rangos.dat,1.022122,0.600384,-0.155872,15,0.910976
PF03828_rangos.dat,1.014495,0.544504,0.057309,27,0.914328
PF03835_rangos.dat,1.237504,0.640995,0.040405,33,0.966344
PF03856_rangos.dat,2.171257,0.943020,-0.084815,91,0.971224
PF03874_rangos.dat,1.193854,0.629213,0.104140,37,0.949953
PF03900_rangos.dat,0.725308,0.889246,-0.520175,3,1.000000
PF03950_rangos.dat,1.428978,0.775268,0.345419,69,0.919426
PF03982_rangos.dat,0.969397,0.951484,-0.379714,5,0.983712
PF03983_rangos.dat,0.823763,0.416165,0.275772,32,0.937267
PF03998_rangos.dat,0.776397,0.499971,0.733122,79,0.946746
PF04003_rangos.dat,2.185774,1.054419,-0.136035,57,0.968347
PF04042_rangos.dat,0.798748,0.528404,0.249871,12,0.892341
PF04050_rangos.dat,0.923536,0.528088,0.599517,54,0.955923
PF04055_rangos.dat,2.490202,1.022635,0.016447,154,0.979138
PF04082_rangos.dat,1.421635,0.749285,0.038181,39,0.917567
PF04084_rangos.dat,2.212595,0.939302,-0.034138,114,0.973031
PF04113_rangos.dat,1.695022,0.792467,0.100460,80,0.969428
PF04117_rangos.dat,1.083758,0.750545,-0.035777,12,0.956515
PF04158_rangos.dat,0.895292,0.580083,0.585583,51,0.897082
PF04178_rangos.dat,0.811708,0.647891,-0.257479,6,0.948369
PF04191_rangos.dat,1.090510,0.624653,-0.154436,17,0.931273
PF04193_rangos.dat,0.353873,0.110754,0.520175,3,1.000000
PF04265_rangos.dat,1.597176,0.764529,0.059747,67,0.927410
PF04318_rangos.dat,0.287982,-0.043346,0.043346,2,NaN
PF04424_rangos.dat,1.213670,0.821763,-0.258569,12,0.927029
PF04427_rangos.dat,2.720128,1.207999,0.212284,161,0.967983
PF04428_rangos.dat,0.807598,0.457780,0.039119,16,0.881953
PF04446_rangos.dat,1.929295,0.935445,0.014259,64,0.973398
PF04488_rangos.dat,0.690106,0.634716,-0.365284,4,0.947464
PF04495_rangos.dat,0.955493,0.564378,-0.076103,15,0.905106
PF04568_rangos.dat,0.955493,0.564378,-0.076103,15,0.905106
PF04588_rangos.dat,1.474263,0.852429,-0.112214,24,0.961146
PF04614_rangos.dat,1.697831,0.849886,0.193043,73,0.960594
PF04627_rangos.dat,0.695966,0.324744,0.316595,41,0.958268
PF04652_rangos.dat,1.944935,0.914695,0.015193,73,0.966545
PF04658_rangos.dat,1.438494,0.763854,0.333532,76,0.934737
PF04760_rangos.dat,1.186448,0.650885,0.102121,32,0.941572
PF04769_rangos.dat,0.879253,0.973766,-0.286085,4,0.984655
PF04815_rangos.dat,2.514305,1.135348,-0.193028,75,0.958458
PF04825_rangos.dat,1.921205,0.977998,-0.022011,50,0.956970
PF04889_rangos.dat,0.948798,0.555785,0.681247,60,0.944245
PF04898_rangos.dat,2.728973,1.005189,-0.122304,209,0.978363
PF04900_rangos.dat,1.373522,0.761539,0.324901,61,0.905136
PF04950_rangos.dat,2.485749,1.160404,0.202589,122,0.964519
PF05001_rangos.dat,0.530983,0.238563,0.347322,13,0.958420
PF05002_rangos.dat,0.678630,0.363492,0.518657,51,0.959463
PF05022_rangos.dat,1.250017,0.633455,0.160676,51,0.939786
PF05032_rangos.dat,1.011395,0.589396,-0.046084,17,0.927353
PF05051_rangos.dat,0.783007,0.450418,0.424902,33,0.935294
PF05057_rangos.dat,0.630489,0.402990,-0.227200,6,0.840345
PF05063_rangos.dat,0.301030,-0.000000,0.000000,1,NaN
PF05132_rangos.dat,1.037707,0.585320,0.472730,83,0.928897
PF05148_rangos.dat,1.045559,0.910698,-0.513439,6,0.840345
PF05158_rangos.dat,1.050258,0.556228,0.054734,29,0.919854
PF05160_rangos.dat,0.620446,0.301233,0.489851,39,0.969494
PF05172_rangos.dat,0.287982,-0.043346,0.043346,2,NaN
PF05187_rangos.dat,1.086468,0.569915,0.118727,34,0.936168
PF05188_rangos.dat,0.301030,-0.000000,0.000000,1,NaN
PF05192_rangos.dat,2.333678,1.014010,0.348079,255,0.979254
PF05193_rangos.dat,1.840896,0.872325,-0.047867,60,0.979891
PF05433_rangos.dat,1.012993,0.609024,-0.106864,15,0.901011
PF05470_rangos.dat,0.658670,0.328577,0.221533,24,0.882181
PF05648_rangos.dat,1.224317,0.610935,0.017908,38,0.961788
PF05773_rangos.dat,1.503619,0.760463,0.019295,47,0.926645
PF05797_rangos.dat,0.372211,0.236458,0.348505,2,1.000000
PF05890_rangos.dat,1.829405,0.872458,0.237378,107,0.957759
PF05922_rangos.dat,1.080774,0.543544,0.086217,40,0.900636
PF05983_rangos.dat,1.979393,0.958144,0.026996,69,0.961484
PF06011_rangos.dat,2.377691,0.963407,-0.045363,145,0.973382
PF06017_rangos.dat,1.888423,0.914455,0.247337,91,0.965350
PF06246_rangos.dat,1.267689,0.662645,0.483502,75,0.956682
PF06422_rangos.dat,1.557143,0.782116,0.272608,80,0.959201
PF06427_rangos.dat,2.331605,0.969398,0.201804,220,0.978781
PF06464_rangos.dat,0.757085,0.383288,0.105200,19,0.938536
PF06470_rangos.dat,1.133887,0.544294,0.063847,47,0.941370
PF06687_rangos.dat,1.231346,0.709075,-0.128712,20,0.943586
PF06738_rangos.dat,2.041453,1.082906,-0.213653,36,0.952589
PF06745_rangos.dat,0.624967,0.310860,0.276400,27,0.921698
PF07500_rangos.dat,1.494139,0.848463,0.506405,85,0.932333
PF07521_rangos.dat,1.432371,0.816661,0.037026,29,0.954120
PF07524_rangos.dat,0.690106,0.634716,-0.365284,4,0.947464
PF07534_rangos.dat,1.539903,0.884915,-0.087881,26,0.968521
PF07542_rangos.dat,1.703947,0.797245,0.193445,101,0.958854
PF07543_rangos.dat,1.078075,0.561729,0.137307,34,0.953397
PF07557_rangos.dat,0.682937,0.366948,-0.013738,12,0.846646
PF07569_rangos.dat,1.535892,0.786033,0.025538,46,0.929656
PF07647_rangos.dat,0.887648,0.517476,0.030086,17,0.843978
PF07690_rangos.dat,1.746641,0.939371,-0.081655,36,0.957013
PF07691_rangos.dat,0.973938,0.629864,-0.038947,13,0.908883
PF07717_rangos.dat,1.428340,0.774052,-0.034051,32,0.909957
PF07719_rangos.dat,1.466815,0.832268,0.080122,32,0.961307
PF07727_rangos.dat,1.331670,0.792592,0.041027,24,0.954303
PF07728_rangos.dat,0.607465,0.351381,0.317319,14,0.919202
PF07766_rangos.dat,2.312585,1.033570,-0.005363,95,0.970810
PF07780_rangos.dat,1.410903,0.793135,0.466487,68,0.948577
PF07819_rangos.dat,1.176609,1.133959,-0.347244,6,0.842203
PF07915_rangos.dat,1.211667,0.613729,0.084500,45,0.888582
PF07973_rangos.dat,1.523972,0.764527,0.043190,48,0.976297
PF07992_rangos.dat,1.735784,0.852905,0.052866,62,0.942896
PF07993_rangos.dat,1.764400,0.887723,-0.015421,49,0.973212
PF08022_rangos.dat,1.209023,0.929865,-0.324624,9,0.909105
PF08029_rangos.dat,1.670423,0.816209,0.215235,85,0.947380
PF08068_rangos.dat,1.274671,0.727615,0.251981,22,0.948202
PF08145_rangos.dat,1.137741,0.666851,0.605882,67,0.948470
PF08149_rangos.dat,1.415517,0.743718,0.136611,43,0.966792
PF08153_rangos.dat,0.671898,0.350921,0.574061,58,0.969141
PF08227_rangos.dat,0.690816,0.470706,-0.089815,7,0.904760
PF08242_rangos.dat,1.257042,0.892745,0.013691,14,0.849238
PF08243_rangos.dat,1.456282,0.772454,0.089603,42,0.954965
PF08271_rangos.dat,0.649918,0.345110,0.242518,25,0.846259
PF08389_rangos.dat,0.978329,0.589964,-0.060638,15,0.928292
PF08393_rangos.dat,2.509603,0.940429,0.071228,297,0.974179
PF08426_rangos.dat,1.337483,0.710944,-0.019346,32,0.955637
PF08443_rangos.dat,0.372211,0.236458,0.348505,2,1.000000
PF08511_rangos.dat,1.684352,1.000671,-0.100642,25,0.947819
PF08513_rangos.dat,0.584550,0.447516,0.284750,5,0.884776
PF08537_rangos.dat,1.007550,0.477602,0.048708,40,0.930264
PF08546_rangos.dat,1.393748,0.739603,0.076479,39,0.963441
PF08567_rangos.dat,1.635287,0.840261,0.076994,46,0.959946
PF08613_rangos.dat,0.301030,-0.000000,0.000000,3,-Inf
PF08616_rangos.dat,0.287982,-0.043346,0.043346,2,NaN
